citizen_id,name,gender,birth_year,state,status,registered_date
CZ01542,Fatima Williams,Female,1944,Rivers,Alive,2015-12-28
CZ01543,Ahmed Lawal,Male,2003,Rivers,Alive,2024-05-18
CZ01544,Rita Mohammed,Female,1948,Enugu,Alive,2022-07-11
CZ01545,Amina Eze,Female,1948,Sokoto,Alive,2023-10-26
CZ01546,Funke Okafor,Female,1963,Borno,Alive,2015-10-23
CZ01547,Musa Okoro,Male,1987,Sokoto,Alive,2023-08-13
CZ01548,Frank Okonkwo,Female,2001,Rivers,Alive,2016-02-29
CZ01549,Funke Lawal,Male,1996,Edo,Alive,2022-11-10
CZ01550,Helen Brown,Male,1981,Lagos,Alive,2021-06-22
CZ01551,Halima Balogun,Male,1955,Borno,Alive,2018-12-26
CZ01552,Linda Ojo,Male,1974,Borno,Alive,2015-12-04
CZ01553,David Yusuf,Male,1968,Kaduna,Alive,2019-04-19
CZ01554,Halima Balogun,Female,1998,Oyo,Alive,2023-05-03
CZ01555,Musa Adeyemi,Female,1982,Anambra,Alive,2024-01-21
CZ01556,Andrew Amadi,Male,1999,Oyo,Alive,2016-12-04
CZ01557,Paul Brown,Male,1946,Plateau,Alive,2017-03-23
CZ01558,Rebecca Abubakar,Male,1943,Anambra,Alive,2015-11-03
CZ01559,Halima Brown,Male,1938,Borno,Alive,2015-04-11
CZ01560,Blessing Wilson,Female,2007,Enugu,Alive,2020-07-17
CZ01561,Andrew Adamu,Male,1941,Oyo,Alive,2017-05-23
CZ01562,Rita Sani,Male,2000,Enugu,Alive,2018-02-23
CZ01563,Ahmed James,Female,1978,Sokoto,Alive,2018-07-30
CZ01564,Victor White,Female,1999,Anambra,Alive,2017-05-29
CZ01565,Esther Chukwu,Male,2005,Oyo,Alive,2024-05-01
CZ01566,Funke Uche,Female,1980,Kano,Alive,2015-08-23
CZ01567,Michael Hassan,Female,1956,Plateau,Alive,2016-05-10
CZ01568,Halima Uche,Male,1960,Kaduna,Alive,2018-04-05
CZ01569,Stella Okonkwo,Male,1970,Enugu,Alive,2018-04-10
CZ01570,Joseph Uche,Male,1982,Borno,Deceased,2023-10-30
CZ01571,Mary Smith,Male,1986,Anambra,Alive,2021-04-26
CZ01572,Chinedu Wilson,Male,1955,Rivers,Deceased,2021-01-28
CZ01573,John Adamu,Female,2002,Kaduna,Alive,2022-12-09
CZ01574,Paul Brown,Male,1986,Edo,Alive,2019-02-24
CZ01575,Michael Nnamdi,Male,1981,Kaduna,Alive,2015-03-07
CZ01576,Kemi Lawal,Female,1999,Anambra,Deceased,2020-10-29
CZ01577,Tunde Moore,Male,1945,Rivers,Alive,2017-01-28
CZ01578,Victor Ojo,Male,1987,Enugu,Alive,2016-08-04
CZ01579,Linda Brown,Male,2008,Plateau,Alive,2017-12-30
CZ01580,Andrew Adamu,Female,1984,Enugu,Alive,2017-10-30
CZ01581,Tunde Clark,Male,2003,Sokoto,Alive,2022-08-10
CZ01582,Frank Chukwu,Male,1952,Oyo,Alive,2022-12-03
CZ01583,Musa Suleiman,Female,1955,Sokoto,Alive,2022-09-12
CZ01584,Rita White,Female,1935,Anambra,Alive,2016-05-21
CZ01585,Paul Okoro,Male,1997,Delta,Alive,2018-04-17
CZ01586,Andrew Sani,Male,1950,Edo,Alive,2019-10-05
CZ01587,Mary Johnson,Male,1997,Kaduna,Alive,2018-11-01
CZ01588,Chinedu Davis,Male,2008,Anambra,Alive,2020-07-02
CZ01589,Peter Amadi,Female,1939,Sokoto,Alive,2024-10-07
CZ01590,Fatima Miller,Female,1985,Sokoto,Alive,2022-05-31
CZ01591,Joseph Suleiman,Male,2006,Anambra,Alive,2021-04-22
CZ01592,Zainab Miller,Female,1970,Anambra,Alive,2015-10-07
CZ01593,Joseph Okoro,Male,1956,Rivers,Alive,2024-01-05
CZ01594,Rita White,Male,1981,Kaduna,Alive,2019-09-09
CZ01595,Chinedu Johnson,Female,1943,Sokoto,Alive,2018-05-23
CZ01596,Emeka Sani,Female,1998,Oyo,Alive,2020-07-09
CZ01597,Sarah Miller,Male,1987,Lagos,Alive,2018-02-28
CZ01598,Andrew Aliyu,Female,1974,Sokoto,Alive,2018-12-07
CZ01599,Joseph Nnamdi,Female,1938,Anambra,Alive,2015-09-30
CZ01600,Frank Davis,Male,1955,Anambra,Alive,2019-06-02
CZ01601,Chioma Brown,Female,1970,Rivers,Alive,2017-03-30
CZ01602,David James,Male,1982,Edo,Alive,2016-06-16
CZ01603,Kemi Chukwu,Female,1977,Sokoto,Alive,2023-10-13
CZ01604,Ngozi Adeyemi,Female,1993,Oyo,Alive,2016-03-18
CZ01605,Joy Mohammed,Male,1982,Kaduna,Alive,2021-12-08
CZ01606,Halima Johnson,Male,1968,Borno,Alive,2022-01-22
CZ01607,Victor Okafor,Female,1950,Oyo,Alive,2022-09-09
CZ01608,Kemi Idris,Male,1981,Lagos,Alive,2023-11-28
CZ01609,Chinedu Moore,Male,1988,Rivers,Alive,2023-07-14
CZ01610,James Abubakar,Female,1980,Enugu,Alive,2024-01-10
CZ01611,Tobi Eze,Male,1991,Rivers,Alive,2024-02-15
CZ01612,Ahmed Adamu,Male,2003,Lagos,Alive,2023-04-16
CZ01613,James Danjuma,Female,1977,Kaduna,Deceased,2024-07-04
CZ01614,Musa Eze,Female,1937,Oyo,Alive,2018-09-30
CZ01615,Fatima Wilson,Male,1954,Plateau,Alive,2017-12-11
CZ01616,Tunde Okoro,Female,1991,Delta,Alive,2018-04-13
CZ01617,Blessing Chukwu,Female,1951,Oyo,Alive,2018-02-26
CZ01618,Tobi Sani,Female,1997,Edo,Alive,2021-06-25
CZ01619,Grace Chukwu,Male,1993,Kano,Alive,2018-01-08
CZ01620,Sarah Igwe,Male,1962,Oyo,Alive,2022-04-11
CZ01621,Amina Obi,Female,1952,Kano,Alive,2016-12-06
CZ01622,Ngozi Igwe,Female,1973,Delta,Alive,2024-08-17
CZ01623,Peter Nwosu,Female,2008,Kano,Alive,2015-11-20
CZ01624,Chinedu Clark,Female,1953,Edo,Alive,2021-09-15
CZ01625,Tunde Adamu,Male,2000,Enugu,Alive,2021-12-28
CZ01626,Mary Aliyu,Male,2002,Kaduna,Alive,2020-10-24
CZ01627,James Amadi,Female,1964,Enugu,Alive,2017-03-29
CZ01628,Esther Clark,Female,1951,Borno,Alive,2018-05-26
CZ01629,Ahmed Okonkwo,Female,2007,Kaduna,Alive,2024-10-13
CZ01630,Linda Smith,Male,1963,Borno,Alive,2021-04-19
CZ01631,Ngozi Abubakar,Female,1947,Sokoto,Alive,2021-06-11
CZ01632,Andrew White,Male,2004,Delta,Alive,2015-01-25
CZ01633,Samuel Okoro,Female,1988,Delta,Alive,2015-10-27
CZ01634,Andrew Yusuf,Male,1982,Borno,Alive,2019-03-06
CZ01635,Tobi Umeh,Male,2003,Delta,Alive,2024-03-11
CZ01636,Michael Johnson,Female,1971,Kano,Alive,2022-04-21
CZ01637,Joy Sani,Male,1989,Kaduna,Alive,2018-10-04
CZ01638,Ngozi Bello,Female,1980,Lagos,Alive,2015-10-16
CZ01639,Mary Lawal,Male,1946,Plateau,Alive,2024-05-01
CZ01640,John Obi,Female,1969,Oyo,Alive,2016-09-10
CZ01641,Andrew Danjuma,Male,1999,Kaduna,Alive,2023-06-12
CZ01642,Musa James,Male,1978,Anambra,Alive,2024-11-02
CZ01643,Amina Suleiman,Female,1988,Edo,Alive,2021-08-04
CZ01644,Ibrahim Amadi,Male,1972,Enugu,Alive,2021-05-21
CZ01645,Chioma Aliyu,Male,1951,Rivers,Alive,2024-03-21
CZ01646,Andrew Uche,Male,1969,Edo,Alive,2023-11-07
CZ01647,George Amadi,Female,1944,Kaduna,Alive,2019-10-28
CZ01648,Frank Yusuf,Female,1980,Kaduna,Alive,2022-07-06
CZ01649,Joy Smith,Male,1978,Plateau,Alive,2017-08-06
CZ01650,Kemi Clark,Female,1939,Kaduna,Alive,2015-10-17
CZ01651,Andrew Okoro,Male,1946,Kano,Alive,2018-11-30
CZ01652,Sarah Idris,Female,2002,Kano,Alive,2016-09-29
CZ01653,Grace Okafor,Female,1977,Enugu,Alive,2017-06-27
CZ01654,Emeka Okonkwo,Female,1978,Rivers,Alive,2023-04-27
CZ01655,Stella Suleiman,Male,1971,Borno,Alive,2021-05-24
CZ01656,Aisha Okonkwo,Male,2003,Kaduna,Alive,2016-05-12
CZ01657,Fatima Suleiman,Female,1990,Kano,Alive,2016-07-01
CZ01658,James Amadi,Female,1966,Anambra,Alive,2015-04-19
CZ01659,Linda Igwe,Female,1952,Delta,Alive,2023-10-22
CZ01660,Amina Okonkwo,Male,1943,Anambra,Deceased,2022-08-27
CZ01661,Tunde Idris,Female,1963,Kaduna,Alive,2018-08-07
CZ01662,Paul Balogun,Male,2007,Enugu,Alive,2018-11-13
CZ01663,Ngozi Chukwu,Male,1969,Sokoto,Alive,2018-11-21
CZ01664,Joy Smith,Male,1949,Kaduna,Alive,2019-01-08
CZ01665,Stella Okafor,Female,2001,Edo,Alive,2020-04-13
CZ01666,Rita Garba,Male,1979,Oyo,Alive,2015-02-11
CZ01667,Fatima Okafor,Female,1937,Plateau,Alive,2021-10-02
CZ01668,Tobi Lawal,Male,2007,Anambra,Alive,2016-11-19
CZ01669,Emeka Eze,Male,1935,Enugu,Alive,2023-08-22
CZ01670,Peter Amadi,Male,1975,Kaduna,Alive,2022-05-12
CZ01671,Helen Ojo,Female,1994,Lagos,Alive,2020-06-21
CZ01672,George Davis,Female,1963,Enugu,Alive,2017-11-04
CZ01673,Samuel Igwe,Male,1941,Kaduna,Alive,2021-04-12
CZ01674,Rebecca Ojo,Male,1957,Plateau,Alive,2024-10-01
CZ01675,Zainab Umeh,Female,1979,Kano,Alive,2020-07-28
CZ01676,Sarah Bello,Male,1935,Anambra,Alive,2015-07-21
CZ01677,Tunde James,Male,1980,Kano,Alive,2015-11-06
CZ01678,John Williams,Female,1946,Oyo,Alive,2015-12-06
CZ01679,Rebecca Moore,Female,1967,Borno,Alive,2023-11-26
CZ01680,Paul Idris,Male,2001,Edo,Alive,2017-03-20
CZ01681,John Suleiman,Male,1965,Lagos,Alive,2020-04-29
CZ01682,Paul Okonkwo,Female,1944,Kano,Alive,2021-09-20
CZ01683,Stella Uche,Male,1964,Rivers,Alive,2021-07-07
CZ01684,Funke Idris,Male,1982,Plateau,Alive,2021-12-01
CZ01685,Samuel Okafor,Male,2000,Kaduna,Alive,2021-10-08
CZ01686,Peter Danjuma,Male,1993,Delta,Alive,2021-10-25
CZ01687,Rita Adeyemi,Male,1962,Delta,Alive,2015-10-20
CZ01688,Helen Brown,Female,1978,Rivers,Alive,2023-11-24
CZ01689,Fatima Okafor,Male,1965,Anambra,Alive,2023-07-30
CZ01690,Paul Brown,Female,1943,Kano,Alive,2018-09-10
CZ01691,Tunde Brown,Male,1987,Kaduna,Deceased,2020-01-11
CZ01692,Linda Mohammed,Male,1993,Delta,Alive,2019-11-30
CZ01693,Mary Amadi,Male,1997,Edo,Alive,2019-07-03
CZ01694,Helen Umeh,Male,1939,Delta,Alive,2020-10-31
CZ01695,Amina Brown,Female,1972,Kaduna,Alive,2024-02-18
CZ01696,Kemi Aliyu,Female,1973,Sokoto,Alive,2022-06-28
CZ01697,Paul Smith,Female,1988,Borno,Alive,2015-10-27
CZ01698,Ngozi Nnamdi,Female,1993,Oyo,Alive,2024-11-20
CZ01699,Frank Davis,Female,1940,Oyo,Alive,2015-08-25
CZ01700,Grace Igwe,Male,1976,Enugu,Alive,2022-10-30
CZ01701,Paul James,Female,1981,Rivers,Alive,2023-03-21
CZ01702,Emeka Brown,Male,1973,Oyo,Alive,2015-09-21
CZ01703,Sarah Adeyemi,Female,1951,Plateau,Alive,2018-09-06
CZ01704,Chinedu Williams,Male,1962,Rivers,Alive,2015-02-08
CZ01705,Daniel White,Female,1984,Anambra,Alive,2018-02-15
CZ01706,David Obi,Male,1949,Borno,Alive,2019-07-30
CZ01707,Emeka Smith,Male,1984,Kaduna,Alive,2022-02-27
CZ01708,Esther Eze,Male,2007,Sokoto,Alive,2020-10-08
CZ01709,Esther Yusuf,Male,1936,Anambra,Alive,2022-10-03
CZ01710,Ahmed Smith,Female,2002,Enugu,Alive,2019-05-15
CZ01711,Funke Brown,Male,2006,Delta,Deceased,2023-05-05
CZ01712,Joseph Chukwu,Male,1981,Rivers,Alive,2023-06-16
CZ01713,Amina Adamu,Female,1958,Oyo,Alive,2024-02-25
CZ01714,Chinedu Ojo,Male,2006,Plateau,Alive,2016-08-23
CZ01715,Tobi Balogun,Female,1999,Rivers,Alive,2015-02-20
CZ01716,Musa Uche,Male,1987,Edo,Alive,2018-12-19
CZ01717,Peter Hassan,Female,2006,Sokoto,Alive,2024-11-27
CZ01718,Helen Yusuf,Female,1997,Lagos,Alive,2015-06-26
CZ01719,Rita Idris,Male,1976,Kano,Alive,2023-03-21
CZ01720,Daniel Garba,Female,1945,Plateau,Alive,2024-06-21
CZ01721,Musa James,Male,1938,Sokoto,Alive,2015-01-29
CZ01722,Daniel Johnson,Female,1983,Edo,Alive,2024-09-23
CZ01723,Blessing Lawal,Male,1990,Delta,Alive,2015-03-24
CZ01724,Daniel Aliyu,Female,1979,Borno,Alive,2016-10-02
CZ01725,Victor Igwe,Male,1964,Borno,Alive,2015-03-13
CZ01726,Emeka Garba,Female,1952,Anambra,Alive,2024-05-21
CZ01727,Ahmed White,Male,1944,Rivers,Alive,2018-08-30
CZ01728,Peter Hassan,Male,1995,Lagos,Alive,2024-10-14
CZ01729,Linda Garba,Male,1951,Plateau,Alive,2024-12-31
CZ01730,Halima Idris,Male,1938,Borno,Alive,2022-09-09
CZ01731,Frank Okoro,Male,1965,Kaduna,Alive,2022-03-18
CZ01732,Samuel Ojo,Male,1979,Lagos,Alive,2021-02-03
CZ01733,Fatima Taylor,Male,1939,Plateau,Alive,2018-04-21
CZ01734,Peter Balogun,Male,1975,Kaduna,Alive,2018-06-04
CZ01735,Grace Davis,Male,1988,Rivers,Alive,2015-05-04
CZ01736,Stella Nwosu,Male,1990,Edo,Deceased,2015-12-15
CZ01737,Sarah White,Female,1993,Anambra,Alive,2021-08-26
CZ01738,Funke Sani,Female,1994,Kaduna,Alive,2017-01-06
CZ01739,Ahmed Hassan,Male,1986,Kano,Alive,2019-12-22
CZ01740,Daniel Moore,Female,1991,Lagos,Alive,2018-06-10
CZ01741,Daniel Williams,Male,1935,Delta,Alive,2016-11-09
CZ01742,Fatima Nnamdi,Male,1974,Enugu,Alive,2022-03-26
CZ01743,Michael Danjuma,Male,2008,Kano,Alive,2017-12-28
CZ01744,Halima Obi,Male,1994,Anambra,Alive,2019-08-07
CZ01745,Joy Adamu,Female,1972,Rivers,Alive,2018-05-18
CZ01746,Ngozi Danjuma,Male,1958,Kano,Alive,2019-10-28
CZ01747,Andrew Danjuma,Female,1987,Kano,Alive,2022-07-16
CZ01748,Kemi Nnamdi,Female,1959,Delta,Alive,2021-08-04
CZ01749,Linda Miller,Female,1964,Kaduna,Alive,2015-09-21
CZ01750,George James,Male,1983,Sokoto,Alive,2022-03-26
CZ01751,James Okonkwo,Male,1944,Plateau,Alive,2018-05-06
CZ01752,Halima Clark,Male,1941,Anambra,Alive,2023-10-04
CZ01753,Joseph Ojo,Male,2008,Oyo,Alive,2015-06-07
CZ01754,Emeka James,Male,1991,Delta,Alive,2022-09-15
CZ01755,Blessing Brown,Male,1988,Sokoto,Alive,2020-11-09
CZ01756,Kemi Nnamdi,Male,1988,Plateau,Alive,2020-11-25
CZ01757,Ibrahim Wilson,Female,1993,Plateau,Alive,2024-05-30
CZ01758,Fatima Hassan,Female,1984,Delta,Alive,2022-12-30
CZ01759,Peter Balogun,Female,1997,Delta,Alive,2018-11-14
CZ01760,Helen Wilson,Male,1995,Lagos,Alive,2024-11-12
CZ01761,Emeka Williams,Female,1962,Plateau,Alive,2015-08-26
CZ01762,Michael Johnson,Male,2004,Rivers,Alive,2021-09-03
CZ01763,Rita Miller,Female,1940,Kaduna,Alive,2021-02-22
CZ01764,Samuel Nwosu,Male,1991,Borno,Alive,2021-02-28
CZ01765,Helen Balogun,Male,1996,Rivers,Alive,2022-03-01
CZ01766,Linda Abubakar,Female,1971,Edo,Alive,2021-08-04
CZ01767,Amina Adamu,Female,1947,Rivers,Alive,2020-09-19
CZ01768,Grace Adeyemi,Male,1981,Sokoto,Alive,2024-10-31
CZ01769,Amina Taylor,Male,1955,Kaduna,Alive,2018-10-30
CZ01770,Sarah Sani,Male,1936,Enugu,Alive,2024-03-06
CZ01771,Blessing Okoro,Female,1948,Delta,Alive,2020-12-11
CZ01772,Paul Igwe,Male,1997,Anambra,Alive,2024-09-19
CZ01773,Ngozi Adeyemi,Female,1939,Kano,Alive,2022-09-04
CZ01774,Paul Wilson,Female,1941,Rivers,Alive,2015-09-28
CZ01775,John Ojo,Female,2003,Edo,Deceased,2018-12-19
CZ01776,Blessing Balogun,Female,1955,Enugu,Alive,2015-03-01
CZ01777,Paul James,Female,1957,Rivers,Alive,2019-12-04
CZ01778,Rebecca Suleiman,Female,1960,Enugu,Alive,2024-01-15
CZ01779,Andrew Uche,Male,1983,Kano,Alive,2023-06-01
CZ01780,Linda Miller,Female,1991,Edo,Alive,2024-10-16
CZ01781,David Brown,Male,1992,Delta,Alive,2018-08-25
CZ01782,Amina Balogun,Female,1960,Kaduna,Alive,2023-07-03
CZ01783,Tunde Adamu,Male,1981,Rivers,Alive,2016-12-08
CZ01784,Fatima Okafor,Female,1989,Delta,Alive,2023-11-18
CZ01785,Ahmed Lawal,Female,1999,Sokoto,Alive,2021-08-17
CZ01786,Esther Idris,Male,1949,Edo,Alive,2020-02-16
CZ01787,Aisha Clark,Male,1942,Sokoto,Alive,2019-09-20
CZ01788,Rita Yusuf,Female,1943,Plateau,Alive,2017-07-16
CZ01789,John Moore,Female,1980,Plateau,Alive,2021-04-30
CZ01790,George Eze,Female,2002,Kano,Alive,2023-08-22
CZ01791,Frank Nwosu,Female,1957,Oyo,Alive,2015-11-21
CZ01792,Helen Abubakar,Male,1979,Plateau,Alive,2022-11-13
CZ01793,Peter Moore,Male,1973,Kano,Alive,2018-04-01
CZ01794,Amina Nnamdi,Male,1963,Kano,Alive,2024-03-01
CZ01795,Rebecca Miller,Female,1940,Edo,Alive,2015-11-03
CZ01796,Fatima Clark,Female,1955,Kaduna,Alive,2017-11-30
CZ01797,Grace Danjuma,Female,1951,Oyo,Alive,2015-03-07
CZ01798,Chinedu Clark,Female,1984,Delta,Alive,2018-01-09
CZ01799,Aisha Sani,Female,1978,Plateau,Alive,2015-01-25
CZ01800,Funke Abubakar,Female,1939,Delta,Deceased,2023-01-18
CZ01801,Linda Danjuma,Female,1960,Sokoto,Alive,2017-12-17
CZ01802,Samuel Ojo,Female,1959,Anambra,Alive,2023-12-15
CZ01803,Ngozi Okoro,Female,1973,Enugu,Alive,2022-12-30
CZ01804,Emeka James,Male,1963,Kano,Alive,2022-02-15
CZ01805,Peter Okafor,Female,1952,Oyo,Alive,2019-02-08
CZ01806,Kemi Johnson,Female,1988,Kano,Alive,2015-09-20
CZ01807,Amina Taylor,Male,1952,Kano,Alive,2019-10-05
CZ01808,Esther Uche,Male,1982,Kaduna,Alive,2022-08-18
CZ01809,Tunde Smith,Female,1961,Borno,Alive,2022-03-22
CZ01810,Paul Aliyu,Male,2000,Edo,Alive,2020-01-27
CZ01811,Joseph Yusuf,Male,1940,Delta,Deceased,2019-03-22
CZ01812,Amina Abubakar,Male,1951,Delta,Alive,2024-07-02
CZ01813,Rita Mohammed,Male,1952,Edo,Alive,2023-04-01
CZ01814,Emeka Okoro,Female,1936,Enugu,Alive,2016-02-05
CZ01815,Stella Adamu,Female,1953,Delta,Alive,2022-12-29
CZ01816,Peter Adamu,Male,1987,Delta,Alive,2019-06-13
CZ01817,George James,Male,1964,Delta,Alive,2020-09-27
CZ01818,Blessing Adamu,Female,1970,Plateau,Alive,2018-03-06
CZ01819,Joseph Umeh,Female,1938,Lagos,Alive,2022-12-22
CZ01820,Musa Adeyemi,Female,1946,Lagos,Alive,2021-09-22
CZ01821,Emeka Nnamdi,Male,2008,Kaduna,Alive,2018-03-14
CZ01822,Mary White,Female,1987,Edo,Alive,2019-03-05
CZ01823,Esther Garba,Male,1955,Oyo,Alive,2015-04-19
CZ01824,Paul Garba,Male,1975,Oyo,Alive,2021-04-04
CZ01825,Joseph Balogun,Male,1935,Edo,Alive,2017-04-14
CZ01826,Helen White,Female,1992,Enugu,Alive,2024-11-05
CZ01827,Zainab Igwe,Female,1976,Anambra,Alive,2015-04-16
CZ01828,Musa Okoro,Male,1980,Oyo,Alive,2017-02-26
CZ01829,Joseph Johnson,Female,1969,Lagos,Alive,2016-01-30
CZ01830,Chinedu Igwe,Female,1969,Delta,Alive,2023-04-17
CZ01831,Chinedu Wilson,Male,1994,Sokoto,Alive,2016-02-17
CZ01832,Kemi Adamu,Female,1945,Delta,Alive,2024-08-31
CZ01833,Emeka Igwe,Female,1979,Plateau,Alive,2023-01-29
CZ01834,Chioma Idris,Female,2002,Edo,Alive,2016-08-31
CZ01835,Amina Uche,Female,1983,Delta,Alive,2024-08-09
CZ01836,Blessing Mohammed,Male,1995,Delta,Alive,2023-04-17
CZ01837,Michael Okonkwo,Male,1939,Kano,Alive,2016-09-13
CZ01838,Rita Adamu,Male,1958,Kaduna,Alive,2024-09-20
CZ01839,James Moore,Female,1951,Borno,Alive,2022-11-16
CZ01840,George Wilson,Male,1977,Delta,Alive,2022-05-23
CZ01841,Daniel Miller,Male,1994,Edo,Alive,2021-09-11
CZ01842,Helen Balogun,Male,1963,Borno,Alive,2021-07-13
CZ01843,Chinedu Igwe,Female,2006,Edo,Alive,2024-12-12
CZ01844,Ahmed Moore,Female,2006,Enugu,Alive,2017-11-07
CZ01845,Paul Brown,Male,1944,Plateau,Deceased,2022-10-23
CZ01846,Halima Adamu,Male,1975,Delta,Alive,2015-08-07
CZ01847,Tunde Yusuf,Male,1999,Kano,Deceased,2015-04-16
CZ01848,Kemi Mohammed,Female,1947,Kaduna,Alive,2024-08-20
CZ01849,Funke Aliyu,Male,1984,Edo,Alive,2020-06-30
CZ01850,David Smith,Female,1999,Rivers,Alive,2024-07-02
CZ01851,Chinedu Taylor,Female,1980,Edo,Alive,2023-08-11
CZ01852,Zainab Adamu,Male,1935,Borno,Alive,2022-08-24
CZ01853,Paul Okafor,Female,1982,Edo,Alive,2015-09-25
CZ01854,John Hassan,Female,1945,Anambra,Alive,2018-02-25
CZ01855,Rita Moore,Female,1969,Sokoto,Alive,2015-07-19
CZ01856,Michael Nnamdi,Female,1950,Plateau,Alive,2018-08-24
CZ01857,Tunde Nwosu,Female,1964,Rivers,Alive,2022-11-23
CZ01858,Joy Danjuma,Female,1995,Lagos,Alive,2023-09-27
CZ01859,Paul Smith,Female,2000,Rivers,Alive,2016-11-29
CZ01860,Esther Clark,Male,1943,Borno,Alive,2015-08-13
CZ01861,Chinedu Okafor,Male,2004,Plateau,Alive,2017-02-03
CZ01862,Daniel Hassan,Female,1952,Kaduna,Alive,2022-07-04
CZ01863,Stella Mohammed,Male,1976,Anambra,Alive,2019-12-31
CZ01864,Musa Lawal,Male,1968,Enugu,Deceased,2020-11-03
CZ01865,Emeka Lawal,Female,1975,Rivers,Alive,2015-01-28
CZ01866,Paul Okafor,Female,1960,Kaduna,Alive,2019-08-06
CZ01867,John Brown,Male,1949,Kano,Alive,2021-04-11
CZ01868,Blessing Hassan,Male,1973,Plateau,Alive,2016-04-21
CZ01869,Emeka Obi,Female,1968,Enugu,Alive,2015-12-05
CZ01870,Tunde Johnson,Female,2008,Rivers,Alive,2024-01-09
CZ01871,Ahmed Mohammed,Male,1936,Lagos,Alive,2018-12-27
CZ01872,Mary Okafor,Male,1962,Kano,Alive,2016-01-27
CZ01873,Victor Nwosu,Female,2003,Sokoto,Deceased,2017-09-24
CZ01874,Ngozi Umeh,Male,1977,Lagos,Alive,2019-05-26
CZ01875,Daniel Danjuma,Male,2000,Kano,Alive,2017-04-22
CZ01876,Sarah Amadi,Female,1999,Sokoto,Alive,2023-05-19
CZ01877,Esther Adeyemi,Male,1936,Oyo,Alive,2018-07-10
CZ01878,Musa Lawal,Female,2005,Oyo,Alive,2018-05-02
CZ01879,Rebecca Okonkwo,Male,1972,Lagos,Alive,2021-01-19
CZ01880,Fatima Adamu,Male,1998,Plateau,Alive,2022-10-29
CZ01881,Ngozi Lawal,Female,1990,Borno,Alive,2022-06-03
CZ01882,Rita Williams,Male,1988,Oyo,Alive,2018-04-11
CZ01883,Samuel Balogun,Female,1987,Delta,Alive,2023-04-06
CZ01884,Esther James,Female,1950,Plateau,Alive,2020-09-10
CZ01885,Michael Suleiman,Male,1948,Enugu,Alive,2022-10-06
CZ01886,Michael Nwosu,Female,1959,Kaduna,Alive,2019-11-26
CZ01887,Blessing Bello,Female,1967,Kano,Alive,2019-09-09
CZ01888,Ibrahim Williams,Male,1957,Enugu,Alive,2022-04-22
CZ01889,Daniel Garba,Male,1968,Oyo,Alive,2016-08-22
CZ01890,Joy Bello,Female,2002,Edo,Alive,2023-09-06
CZ01891,Rita Nwosu,Female,1970,Anambra,Alive,2016-08-29
CZ01892,Chinedu Obi,Male,1958,Enugu,Alive,2024-03-23
CZ01893,James Nnamdi,Male,1939,Delta,Alive,2018-02-28
CZ01894,Chinedu Brown,Male,1987,Plateau,Alive,2019-03-21
CZ01895,Aisha Igwe,Male,1964,Borno,Alive,2021-06-28
CZ01896,Samuel Garba,Male,1995,Kano,Alive,2019-06-22
CZ01897,Peter Moore,Female,1939,Lagos,Alive,2020-06-26
CZ01898,Linda Davis,Female,1949,Edo,Deceased,2022-01-01
CZ01899,Mary Taylor,Male,1990,Borno,Deceased,2021-02-13
CZ01900,Ngozi Obi,Male,1935,Oyo,Alive,2024-01-02
CZ01901,John Amadi,Female,1983,Kano,Alive,2024-04-19
CZ01902,David Smith,Male,1983,Plateau,Alive,2020-02-15
CZ01903,Emeka Mohammed,Male,1999,Enugu,Deceased,2021-10-01
CZ01904,James Hassan,Male,1966,Plateau,Alive,2018-08-07
CZ01905,Linda Adeyemi,Male,1995,Kano,Alive,2020-03-19
CZ01906,John Uche,Female,1999,Rivers,Alive,2021-07-05
CZ01907,Linda Moore,Female,2000,Edo,Alive,2023-08-07
CZ01908,David Danjuma,Female,1999,Enugu,Alive,2018-11-24
CZ01909,Stella Johnson,Female,1956,Plateau,Alive,2020-05-10
CZ01910,Chinedu Yusuf,Male,2000,Sokoto,Alive,2018-11-05
CZ01911,Samuel Mohammed,Male,1977,Lagos,Alive,2021-05-07
CZ01912,Joy Amadi,Male,1941,Rivers,Alive,2019-07-11
CZ01913,Andrew Aliyu,Female,1993,Kaduna,Alive,2016-08-19
CZ01914,John Hassan,Female,1942,Delta,Alive,2024-10-18
CZ01915,Joseph Chukwu,Male,1974,Rivers,Alive,2022-09-21
CZ01916,Samuel Suleiman,Male,1954,Borno,Alive,2024-11-11
CZ01917,Grace Sani,Female,1986,Plateau,Alive,2015-02-09
CZ01918,Musa Adeyemi,Male,1957,Rivers,Alive,2021-03-18
CZ01919,Aisha Eze,Male,1957,Borno,Alive,2021-03-31
CZ01920,Michael Taylor,Male,1956,Kano,Alive,2020-03-14
CZ01921,Daniel Nnamdi,Female,1961,Borno,Alive,2015-09-10
CZ01922,Emeka Aliyu,Male,1953,Delta,Alive,2023-01-04
CZ01923,James Danjuma,Female,1965,Kano,Alive,2016-06-11
CZ01924,Samuel Uche,Female,1984,Sokoto,Alive,2019-10-17
CZ01925,Andrew Hassan,Male,2002,Anambra,Deceased,2019-07-23
CZ01926,Peter Uche,Female,1951,Sokoto,Alive,2020-07-30
CZ01927,John Umeh,Female,2005,Plateau,Alive,2022-04-05
